pr_name,pr_adcode,ct_name,ct_adcode,dt_name,dt_adcode,short_name,lon,lat
北京市,110000,北京城区,110100,东城区,110101,东城区,116.407,39.915
北京市,110000,北京城区,110100,西城区,110102,西城区,116.357,39.92
北京市,110000,北京城区,110100,朝阳区,110105,朝阳区,116.53,39.949
北京市,110000,北京城区,110100,丰台区,110106,丰台区,116.246,39.828
北京市,110000,北京城区,110100,石景山区,110107,石景山区,116.163,39.933
北京市,110000,北京城区,110100,海淀区,110108,海淀区,116.243,40.023
北京市,110000,北京城区,110100,门头沟区,110109,门头沟区,115.796,39.994
北京市,110000,北京城区,110100,房山区,110111,房山区,115.861,39.715
北京市,110000,北京城区,110100,通州区,110112,通州区,116.728,39.812
北京市,110000,北京城区,110100,顺义区,110113,顺义区,116.722,40.158
北京市,110000,北京城区,110100,昌平区,110114,昌平区,116.172,40.213
北京市,110000,北京城区,110100,大兴区,110115,大兴区,116.464,39.636
北京市,110000,北京城区,110100,怀柔区,110116,怀柔区,116.625,40.646
北京市,110000,北京城区,110100,平谷区,110117,平谷区,117.151,40.202
北京市,110000,北京城区,110100,密云区,110118,密云区,116.951,40.509
北京市,110000,北京城区,110100,延庆区,110119,延庆区,116.102,40.527
天津市,120000,天津城区,120100,和平区,120101,和平区,117.194,39.118
天津市,120000,天津城区,120100,河东区,120102,河东区,117.239,39.12
天津市,120000,天津城区,120100,河西区,120103,河西区,117.231,39.074
天津市,120000,天津城区,120100,南开区,120104,南开区,117.15,39.106
天津市,120000,天津城区,120100,河北区,120105,河北区,117.213,39.16
天津市,120000,天津城区,120100,红桥区,120106,红桥区,117.147,39.165
天津市,120000,天津城区,120100,东丽区,120110,东丽区,117.383,39.121
天津市,120000,天津城区,120100,西青区,120111,西青区,117.169,38.999
天津市,120000,天津城区,120100,津南区,120112,津南区,117.402,38.96
天津市,120000,天津城区,120100,北辰区,120113,北辰区,117.196,39.252
天津市,120000,天津城区,120100,武清区,120114,武清区,117.085,39.412
天津市,120000,天津城区,120100,宝坻区,120115,宝坻区,117.413,39.589
天津市,120000,天津城区,120100,滨海新区,120116,滨海新区,117.719,38.944
天津市,120000,天津城区,120100,宁河区,120117,宁河区,117.816,39.383
天津市,120000,天津城区,120100,静海区,120118,静海区,116.99,38.828
天津市,120000,天津城区,120100,蓟州区,120119,蓟州区,117.489,40.003
河北省,130000,石家庄市,130100,长安区,130102,长安区,114.594,38.087
河北省,130000,石家庄市,130100,桥西区,130104,桥西区,114.449,38.022
河北省,130000,石家庄市,130100,新华区,130105,新华区,114.435,38.105
河北省,130000,石家庄市,130100,井陉矿区,130107,井陉矿区,114.03,38.08
河北省,130000,石家庄市,130100,裕华区,130108,裕华区,114.573,38.012
河北省,130000,石家庄市,130100,藁城区,130109,藁城区,114.761,38.08
河北省,130000,石家庄市,130100,鹿泉区,130110,鹿泉区,114.294,38.08
河北省,130000,石家庄市,130100,栾城区,130111,栾城区,114.613,37.896
河北省,130000,石家庄市,130100,井陉县,130121,井陉县,114.103,37.954
河北省,130000,石家庄市,130100,正定县,130123,正定县,114.542,38.23
河北省,130000,石家庄市,130100,行唐县,130125,行唐县,114.471,38.527
河北省,130000,石家庄市,130100,灵寿县,130126,灵寿县,114.238,38.501
河北省,130000,石家庄市,130100,高邑县,130127,高邑县,114.604,37.624
河北省,130000,石家庄市,130100,深泽县,130128,深泽县,115.221,38.203
河北省,130000,石家庄市,130100,赞皇县,130129,赞皇县,114.297,37.602
河北省,130000,石家庄市,130100,无极县,130130,无极县,114.941,38.17
河北省,130000,石家庄市,130100,平山县,130131,平山县,113.876,38.463
河北省,130000,石家庄市,130100,元氏县,130132,元氏县,114.414,37.794
河北省,130000,石家庄市,130100,赵县,130133,赵县,114.835,37.755
河北省,130000,石家庄市,130100,辛集市,130181,辛集市,115.252,37.881
河北省,130000,石家庄市,130100,晋州市,130183,晋州市,115.072,37.978
河北省,130000,石家庄市,130100,新乐市,130184,新乐市,114.765,38.377
河北省,130000,唐山市,130200,路南区,130202,路南区,118.19,39.559
河北省,130000,唐山市,130200,路北区,130203,路北区,118.106,39.647
河北省,130000,唐山市,130200,古冶区,130204,古冶区,118.404,39.702
河北省,130000,唐山市,130200,开平区,130205,开平区,118.291,39.684
河北省,130000,唐山市,130200,丰南区,130207,丰南区,118.037,39.412
河北省,130000,唐山市,130200,丰润区,130208,丰润区,118.091,39.814
河北省,130000,唐山市,130200,曹妃甸区,130209,曹妃甸区,118.434,39.175
河北省,130000,唐山市,130200,滦南县,130224,滦南县,118.579,39.454
河北省,130000,唐山市,130200,乐亭县,130225,乐亭县,118.97,39.346
河北省,130000,唐山市,130200,迁西县,130227,迁西县,118.386,40.208
河北省,130000,唐山市,130200,玉田县,130229,玉田县,117.712,39.764
河北省,130000,唐山市,130200,遵化市,130281,遵化市,117.916,40.139
河北省,130000,唐山市,130200,迁安市,130283,迁安市,118.673,40.05
河北省,130000,唐山市,130200,滦州市,130284,滦州市,118.641,39.776
河北省,130000,秦皇岛市,130300,海港区,130302,海港区,119.559,40.09
河北省,130000,秦皇岛市,130300,山海关区,130303,山海关区,119.738,40.025
河北省,130000,秦皇岛市,130300,北戴河区,130304,北戴河区,119.417,39.846
河北省,130000,秦皇岛市,130300,抚宁区,130306,抚宁区,119.282,39.949
河北省,130000,秦皇岛市,130300,青龙满族自治县,130321,青龙县,119.11,40.346
河北省,130000,秦皇岛市,130300,昌黎县,130322,昌黎县,119.074,39.612
河北省,130000,秦皇岛市,130300,卢龙县,130324,卢龙县,118.987,39.935
河北省,130000,邯郸市,130400,邯山区,130402,邯山区,114.446,36.492
河北省,130000,邯郸市,130400,丛台区,130403,丛台区,114.63,36.651
河北省,130000,邯郸市,130400,复兴区,130404,复兴区,114.322,36.551
河北省,130000,邯郸市,130400,峰峰矿区,130406,峰峰矿区,114.191,36.455
河北省,130000,邯郸市,130400,肥乡区,130407,肥乡区,114.829,36.578
河北省,130000,邯郸市,130400,永年区,130408,永年区,114.567,36.802
河北省,130000,邯郸市,130400,临漳县,130423,临漳县,114.542,36.264
河北省,130000,邯郸市,130400,成安县,130424,成安县,114.685,36.397
河北省,130000,邯郸市,130400,大名县,130425,大名县,115.245,36.296
河北省,130000,邯郸市,130400,涉县,130426,涉县,113.638,36.601
河北省,130000,邯郸市,130400,磁县,130427,磁县,114.002,36.376
河北省,130000,邯郸市,130400,邱县,130430,邱县,115.2,36.795
河北省,130000,邯郸市,130400,鸡泽县,130431,鸡泽县,114.849,36.858
河北省,130000,邯郸市,130400,广平县,130432,广平县,115.0,36.495
河北省,130000,邯郸市,130400,馆陶县,130433,馆陶县,115.276,36.619
河北省,130000,邯郸市,130400,魏县,130434,魏县,114.912,36.243
河北省,130000,邯郸市,130400,曲周县,130435,曲周县,115.001,36.77
河北省,130000,邯郸市,130400,武安市,130481,武安市,114.118,36.752
河北省,130000,邢台市,130500,襄都区,130502,襄都区,114.553,37.046
河北省,130000,邢台市,130500,信都区,130503,信都区,114.136,37.152
河北省,130000,邢台市,130500,任泽区,130505,任泽区,114.733,37.177
河北省,130000,邢台市,130500,南和区,130506,南和区,114.737,37.01
河北省,130000,邢台市,130500,临城县,130522,临城县,114.345,37.463
河北省,130000,邢台市,130500,内丘县,130523,内丘县,114.408,37.307
河北省,130000,邢台市,130500,柏乡县,130524,柏乡县,114.69,37.518
河北省,130000,邢台市,130500,隆尧县,130525,隆尧县,114.801,37.376
河北省,130000,邢台市,130500,宁晋县,130528,宁晋县,114.974,37.608
河北省,130000,邢台市,130500,巨鹿县,130529,巨鹿县,115.058,37.275
河北省,130000,邢台市,130500,新河县,130530,新河县,115.249,37.489
河北省,130000,邢台市,130500,广宗县,130531,广宗县,115.188,37.073
河北省,130000,邢台市,130500,平乡县,130532,平乡县,115.005,37.054
河北省,130000,邢台市,130500,威县,130533,威县,115.41,37.077
河北省,130000,邢台市,130500,清河县,130534,清河县,115.689,37.054
河北省,130000,邢台市,130500,临西县,130535,临西县,115.497,36.848
河北省,130000,邢台市,130500,南宫市,130581,南宫市,115.547,37.266
河北省,130000,邢台市,130500,沙河市,130582,沙河市,114.229,36.938
河北省,130000,保定市,130600,竞秀区,130602,竞秀区,115.411,38.883
河北省,130000,保定市,130600,莲池区,130606,莲池区,115.538,38.869
河北省,130000,保定市,130600,满城区,130607,满城区,115.284,38.926
河北省,130000,保定市,130600,清苑区,130608,清苑区,115.46,38.738
河北省,130000,保定市,130600,徐水区,130609,徐水区,115.575,39.022
河北省,130000,保定市,130600,涞水县,130623,涞水县,115.277,39.623
河北省,130000,保定市,130600,阜平县,130624,阜平县,114.131,38.898
河北省,130000,保定市,130600,定兴县,130626,定兴县,115.747,39.212
河北省,130000,保定市,130600,唐县,130627,唐县,114.818,38.885
河北省,130000,保定市,130600,高阳县,130628,高阳县,115.848,38.646
河北省,130000,保定市,130600,容城县,130629,容城县,115.903,39.046
河北省,130000,保定市,130600,涞源县,130630,涞源县,114.744,39.359
河北省,130000,保定市,130600,望都县,130631,望都县,115.151,38.658
河北省,130000,保定市,130600,安新县,130632,安新县,115.891,38.881
河北省,130000,保定市,130600,易县,130633,易县,115.29,39.322
河北省,130000,保定市,130600,曲阳县,130634,曲阳县,114.583,38.714
河北省,130000,保定市,130600,蠡县,130635,蠡县,115.646,38.506
河北省,130000,保定市,130600,顺平县,130636,顺平县,115.046,38.931
河北省,130000,保定市,130600,博野县,130637,博野县,115.478,38.446
河北省,130000,保定市,130600,雄县,130638,雄县,116.181,39.041
河北省,130000,保定市,130600,涿州市,130681,涿州市,115.95,39.475
河北省,130000,保定市,130600,定州市,130682,定州市,115.035,38.453
河北省,130000,保定市,130600,安国市,130683,安国市,115.345,38.395
河北省,130000,保定市,130600,高碑店市,130684,高碑店市,116.058,39.241
河北省,130000,张家口市,130700,桥东区,130702,桥东区,115.05,40.754
河北省,130000,张家口市,130700,桥西区,130703,桥西区,114.855,40.804
河北省,130000,张家口市,130700,宣化区,130705,宣化区,114.96,40.481
河北省,130000,张家口市,130700,下花园区,130706,下花园区,115.315,40.534
河北省,130000,张家口市,130700,万全区,130708,万全区,114.57,40.847
河北省,130000,张家口市,130700,崇礼区,130709,崇礼区,115.146,41.034
河北省,130000,张家口市,130700,张北县,130722,张北县,114.703,41.262
河北省,130000,张家口市,130700,康保县,130723,康保县,114.533,41.787
河北省,130000,张家口市,130700,沽源县,130724,沽源县,115.59,41.588
河北省,130000,张家口市,130700,尚义县,130725,尚义县,114.125,41.133
河北省,130000,张家口市,130700,蔚县,130726,蔚县,114.606,39.877
河北省,130000,张家口市,130700,阳原县,130727,阳原县,114.371,40.138
河北省,130000,张家口市,130700,怀安县,130728,怀安县,114.526,40.551
河北省,130000,张家口市,130700,怀来县,130730,怀来县,115.704,40.325
河北省,130000,张家口市,130700,涿鹿县,130731,涿鹿县,115.257,40.081
河北省,130000,张家口市,130700,赤城县,130732,赤城县,115.932,40.95
河北省,130000,承德市,130800,双桥区,130802,双桥区,117.968,40.935
河北省,130000,承德市,130800,双滦区,130803,双滦区,117.772,41.001
河北省,130000,承德市,130800,鹰手营子矿区,130804,鹰手营子矿区,117.671,40.523
河北省,130000,承德市,130800,承德县,130821,承德县,118.212,41.021
河北省,130000,承德市,130800,兴隆县,130822,兴隆县,117.715,40.452
河北省,130000,承德市,130800,滦平县,130824,滦平县,117.403,40.96
河北省,130000,承德市,130800,隆化县,130825,隆化县,117.702,41.491
河北省,130000,承德市,130800,丰宁满族自治县,130826,丰宁县,116.576,41.449
河北省,130000,承德市,130800,宽城满族自治县,130827,宽城县,118.521,40.521
河北省,130000,承德市,130800,围场满族蒙古族自治县,130828,围场县,117.484,42.104
河北省,130000,承德市,130800,平泉市,130881,平泉市,118.659,41.023
河北省,130000,沧州市,130900,新华区,130902,新华区,116.897,38.307
河北省,130000,沧州市,130900,运河区,130903,运河区,116.82,38.314
河北省,130000,沧州市,130900,沧县,130921,沧县,116.619,38.313
河北省,130000,沧州市,130900,青县,130922,青县,116.871,38.566
河北省,130000,沧州市,130900,东光县,130923,东光县,116.684,37.881
河北省,130000,沧州市,130900,海兴县,130924,海兴县,117.522,38.108
河北省,130000,沧州市,130900,盐山县,130925,盐山县,117.31,37.979
河北省,130000,沧州市,130900,肃宁县,130926,肃宁县,115.881,38.405
河北省,130000,沧州市,130900,南皮县,130927,南皮县,116.85,38.008
河北省,130000,沧州市,130900,吴桥县,130928,吴桥县,116.487,37.631
河北省,130000,沧州市,130900,献县,130929,献县,116.183,38.217
河北省,130000,沧州市,130900,孟村回族自治县,130930,孟村县,117.096,38.092
河北省,130000,沧州市,130900,泊头市,130981,泊头市,116.362,38.066
河北省,130000,沧州市,130900,任丘市,130982,任丘市,116.189,38.75
河北省,130000,沧州市,130900,黄骅市,130983,黄骅市,117.423,38.397
河北省,130000,沧州市,130900,河间市,130984,河间市,116.198,38.492
河北省,130000,廊坊市,131000,安次区,131002,安次区,116.746,39.345
河北省,130000,廊坊市,131000,广阳区,131003,广阳区,116.541,39.538
河北省,130000,廊坊市,131000,固安县,131022,固安县,116.288,39.323
河北省,130000,廊坊市,131000,永清县,131023,永清县,116.539,39.303
河北省,130000,廊坊市,131000,香河县,131024,香河县,117.03,39.736
河北省,130000,廊坊市,131000,大城县,131025,大城县,116.562,38.671
河北省,130000,廊坊市,131000,文安县,131026,文安县,116.451,38.898
河北省,130000,廊坊市,131000,大厂回族自治县,131028,大厂县,116.925,39.902
河北省,130000,廊坊市,131000,霸州市,131081,霸州市,116.598,39.1
河北省,130000,廊坊市,131000,三河市,131082,三河市,117.049,39.945
河北省,130000,衡水市,131100,桃城区,131102,桃城区,115.651,37.718
河北省,130000,衡水市,131100,冀州区,131103,冀州区,115.516,37.528
河北省,130000,衡水市,131100,枣强县,131121,枣强县,115.722,37.438
河北省,130000,衡水市,131100,武邑县,131122,武邑县,115.945,37.816
河北省,130000,衡水市,131100,武强县,131123,武强县,115.914,38.044
河北省,130000,衡水市,131100,饶阳县,131124,饶阳县,115.739,38.23
河北省,130000,衡水市,131100,安平县,131125,安平县,115.464,38.221
河北省,130000,衡水市,131100,故城县,131126,故城县,115.874,37.301
河北省,130000,衡水市,131100,景县,131127,景县,116.182,37.666
河北省,130000,衡水市,131100,阜城县,131128,阜城县,116.288,37.894
河北省,130000,衡水市,131100,深州市,131182,深州市,115.627,37.952
山西省,140000,太原市,140100,小店区,140105,小店区,112.594,37.723
山西省,140000,太原市,140100,迎泽区,140106,迎泽区,112.68,37.862
山西省,140000,太原市,140100,杏花岭区,140107,杏花岭区,112.64,37.919
山西省,140000,太原市,140100,尖草坪区,140108,尖草坪区,112.495,37.977
山西省,140000,太原市,140100,万柏林区,140109,万柏林区,112.412,37.881
山西省,140000,太原市,140100,晋源区,140110,晋源区,112.43,37.715
山西省,140000,太原市,140100,清徐县,140121,清徐县,112.276,37.619
山西省,140000,太原市,140100,阳曲县,140122,阳曲县,112.595,38.179
山西省,140000,太原市,140100,娄烦县,140123,娄烦县,111.766,38.039
山西省,140000,太原市,140100,古交市,140181,古交市,112.12,37.922
山西省,140000,大同市,140200,新荣区,140212,新荣区,113.191,40.267
山西省,140000,大同市,140200,平城区,140213,平城区,113.305,40.078
山西省,140000,大同市,140200,云冈区,140214,云冈区,113.096,40.031
山西省,140000,大同市,140200,云州区,140215,云州区,113.611,39.986
山西省,140000,大同市,140200,阳高县,140221,阳高县,113.803,40.174
山西省,140000,大同市,140200,天镇县,140222,天镇县,114.106,40.396
山西省,140000,大同市,140200,广灵县,140223,广灵县,114.148,39.757
山西省,140000,大同市,140200,灵丘县,140224,灵丘县,114.182,39.351
山西省,140000,大同市,140200,浑源县,140225,浑源县,113.652,39.621
山西省,140000,大同市,140200,左云县,140226,左云县,112.792,40.002
山西省,140000,阳泉市,140300,城区,140302,城区,113.584,37.853
山西省,140000,阳泉市,140300,矿区,140303,矿区,113.539,37.884
山西省,140000,阳泉市,140300,郊区,140311,郊区,113.5,37.93
山西省,140000,阳泉市,140300,平定县,140321,平定县,113.825,37.886
山西省,140000,阳泉市,140300,盂县,140322,盂县,113.271,38.235
山西省,140000,长治市,140400,潞州区,140403,潞州区,113.076,36.282
山西省,140000,长治市,140400,上党区,140404,上党区,113.045,36.019
山西省,140000,长治市,140400,屯留区,140405,屯留区,112.744,36.348
山西省,140000,长治市,140400,潞城区,140406,潞城区,113.271,36.366
山西省,140000,长治市,140400,襄垣县,140423,襄垣县,112.959,36.567
山西省,140000,长治市,140400,平顺县,140425,平顺县,113.483,36.205
山西省,140000,长治市,140400,黎城县,140426,黎城县,113.347,36.638
山西省,140000,长治市,140400,壶关县,140427,壶关县,113.266,36.021
山西省,140000,长治市,140400,长子县,140428,长子县,112.746,36.092
山西省,140000,长治市,140400,武乡县,140429,武乡县,113.153,36.891
山西省,140000,长治市,140400,沁县,140430,沁县,112.685,36.701
山西省,140000,长治市,140400,沁源县,140431,沁源县,112.248,36.678
山西省,140000,晋城市,140500,城区,140502,城区,112.816,35.51
山西省,140000,晋城市,140500,沁水县,140521,沁水县,112.377,35.726
山西省,140000,晋城市,140500,阳城县,140522,阳城县,112.343,35.449
山西省,140000,晋城市,140500,陵川县,140524,陵川县,113.357,35.662
山西省,140000,晋城市,140500,泽州县,140525,泽州县,113.049,35.451
山西省,140000,晋城市,140500,高平市,140581,高平市,112.928,35.818
山西省,140000,朔州市,140600,朔城区,140602,朔城区,112.461,39.271
山西省,140000,朔州市,140600,平鲁区,140603,平鲁区,112.187,39.664
山西省,140000,朔州市,140600,山阴县,140621,山阴县,112.845,39.474
山西省,140000,朔州市,140600,应县,140622,应县,113.241,39.513
山西省,140000,朔州市,140600,右玉县,140623,右玉县,112.374,39.995
山西省,140000,朔州市,140600,怀仁市,140681,怀仁市,113.069,39.786
山西省,140000,晋中市,140700,榆次区,140702,榆次区,112.799,37.639
山西省,140000,晋中市,140700,太谷区,140703,太谷区,112.755,37.385
山西省,140000,晋中市,140700,榆社县,140721,榆社县,112.897,37.135
山西省,140000,晋中市,140700,左权县,140722,左权县,113.474,37.01
山西省,140000,晋中市,140700,和顺县,140723,和顺县,113.52,37.323
山西省,140000,晋中市,140700,昔阳县,140724,昔阳县,113.698,37.528
山西省,140000,晋中市,140700,寿阳县,140725,寿阳县,113.163,37.815
山西省,140000,晋中市,140700,祁县,140727,祁县,112.468,37.282
山西省,140000,晋中市,140700,平遥县,140728,平遥县,112.284,37.137
山西省,140000,晋中市,140700,灵石县,140729,灵石县,111.705,36.824
山西省,140000,晋中市,140700,介休市,140781,介休市,111.953,37.009
山西省,140000,运城市,140800,盐湖区,140802,盐湖区,110.996,35.096
山西省,140000,运城市,140800,临猗县,140821,临猗县,110.616,35.143
山西省,140000,运城市,140800,万荣县,140822,万荣县,110.727,35.381
山西省,140000,运城市,140800,闻喜县,140823,闻喜县,111.269,35.37
山西省,140000,运城市,140800,稷山县,140824,稷山县,110.955,35.596
山西省,140000,运城市,140800,新绛县,140825,新绛县,111.178,35.637
山西省,140000,运城市,140800,绛县,140826,绛县,111.603,35.497
山西省,140000,运城市,140800,垣曲县,140827,垣曲县,111.783,35.21
山西省,140000,运城市,140800,夏县,140828,夏县,111.351,35.124
山西省,140000,运城市,140800,平陆县,140829,平陆县,111.25,34.86
山西省,140000,运城市,140800,芮城县,140830,芮城县,110.6,34.714
山西省,140000,运城市,140800,永济市,140881,永济市,110.487,34.866
山西省,140000,运城市,140800,河津市,140882,河津市,110.711,35.631
山西省,140000,忻州市,140900,忻府区,140902,忻府区,112.598,38.444
山西省,140000,忻州市,140900,定襄县,140921,定襄县,113.068,38.502
山西省,140000,忻州市,140900,五台县,140922,五台县,113.417,38.774
山西省,140000,忻州市,140900,代县,140923,代县,112.962,39.104
山西省,140000,忻州市,140900,繁峙县,140924,繁峙县,113.56,39.201
山西省,140000,忻州市,140900,宁武县,140925,宁武县,112.116,38.827
山西省,140000,忻州市,140900,静乐县,140926,静乐县,112.056,38.405
山西省,140000,忻州市,140900,神池县,140927,神池县,112.001,39.166
山西省,140000,忻州市,140900,五寨县,140928,五寨县,111.724,38.982
山西省,140000,忻州市,140900,岢岚县,140929,岢岚县,111.536,38.729
山西省,140000,忻州市,140900,河曲县,140930,河曲县,111.342,39.177
山西省,140000,忻州市,140900,保德县,140931,保德县,111.165,38.886
山西省,140000,忻州市,140900,偏关县,140932,偏关县,111.697,39.439
山西省,140000,忻州市,140900,原平市,140981,原平市,112.63,38.871
山西省,140000,临汾市,141000,尧都区,141002,尧都区,111.437,36.116
山西省,140000,临汾市,141000,曲沃县,141021,曲沃县,111.502,35.708
山西省,140000,临汾市,141000,翼城县,141022,翼城县,111.84,35.625
山西省,140000,临汾市,141000,襄汾县,141023,襄汾县,111.388,35.863
山西省,140000,临汾市,141000,洪洞县,141024,洪洞县,111.626,36.322
山西省,140000,临汾市,141000,古县,141025,古县,111.98,36.316
山西省,140000,临汾市,141000,安泽县,141026,安泽县,112.349,36.196
山西省,140000,临汾市,141000,浮山县,141027,浮山县,111.907,35.961
山西省,140000,临汾市,141000,吉县,141028,吉县,110.72,36.12
山西省,140000,临汾市,141000,乡宁县,141029,乡宁县,110.913,35.92
山西省,140000,临汾市,141000,大宁县,141030,大宁县,110.666,36.443
山西省,140000,临汾市,141000,隰县,141031,隰县,111.027,36.693
山西省,140000,临汾市,141000,永和县,141032,永和县,110.62,36.729
山西省,140000,临汾市,141000,蒲县,141033,蒲县,111.125,36.415
山西省,140000,临汾市,141000,汾西县,141034,汾西县,111.457,36.629
山西省,140000,临汾市,141000,侯马市,141081,侯马市,111.355,35.622
山西省,140000,临汾市,141000,霍州市,141082,霍州市,111.808,36.579
山西省,140000,吕梁市,141100,离石区,141102,离石区,111.262,37.538
山西省,140000,吕梁市,141100,文水县,141121,文水县,112.054,37.426
山西省,140000,吕梁市,141100,交城县,141122,交城县,111.833,37.681
山西省,140000,吕梁市,141100,兴县,141123,兴县,111.072,38.412
山西省,140000,吕梁市,141100,临县,141124,临县,110.899,37.92
山西省,140000,吕梁市,141100,柳林县,141125,柳林县,110.852,37.39
山西省,140000,吕梁市,141100,石楼县,141126,石楼县,110.782,37.063
山西省,140000,吕梁市,141100,岚县,141127,岚县,111.642,38.343
山西省,140000,吕梁市,141100,方山县,141128,方山县,111.335,37.895
山西省,140000,吕梁市,141100,中阳县,141129,中阳县,111.186,37.267
山西省,140000,吕梁市,141100,交口县,141130,交口县,111.299,36.973
山西省,140000,吕梁市,141100,孝义市,141181,孝义市,111.69,37.131
山西省,140000,吕梁市,141100,汾阳市,141182,汾阳市,111.712,37.315
内蒙古自治区,150000,呼和浩特市,150100,新城区,150102,新城区,111.871,40.972
内蒙古自治区,150000,呼和浩特市,150100,回民区,150103,回民区,111.538,40.869
内蒙古自治区,150000,呼和浩特市,150100,玉泉区,150104,玉泉区,111.656,40.72
内蒙古自治区,150000,呼和浩特市,150100,赛罕区,150105,赛罕区,111.911,40.787
内蒙古自治区,150000,呼和浩特市,150100,土默特左旗,150121,土默特左旗,111.198,40.675
内蒙古自治区,150000,呼和浩特市,150100,托克托县,150122,托克托县,111.267,40.346
内蒙古自治区,150000,呼和浩特市,150100,和林格尔县,150123,和林格尔县,111.878,40.332
内蒙古自治区,150000,呼和浩特市,150100,清水河县,150124,清水河县,111.726,39.881
内蒙古自治区,150000,呼和浩特市,150100,武川县,150125,武川县,111.221,41.085
内蒙古自治区,150000,包头市,150200,东河区,150202,东河区,110.201,40.557
内蒙古自治区,150000,包头市,150200,昆都仑区,150203,昆都仑区,109.736,40.708
内蒙古自治区,150000,包头市,150200,青山区,150204,青山区,109.951,40.681
内蒙古自治区,150000,包头市,150200,石拐区,150205,石拐区,110.265,40.74
内蒙古自治区,150000,包头市,150200,白云鄂博矿区,150206,白云鄂博矿区,109.943,41.79
内蒙古自治区,150000,包头市,150200,九原区,150207,九原区,109.57,40.614
内蒙古自治区,150000,包头市,150200,土默特右旗,150221,土默特右旗,110.629,40.546
内蒙古自治区,150000,包头市,150200,固阳县,150222,固阳县,110.168,41.11
内蒙古自治区,150000,包头市,150200,达尔罕茂明安联合旗,150223,达尔罕茂明安联合旗,110.175,41.986
内蒙古自治区,150000,乌海市,150300,海勃湾区,150302,海勃湾区,106.834,39.707
内蒙古自治区,150000,乌海市,150300,海南区,150303,海南区,106.87,39.295
内蒙古自治区,150000,乌海市,150300,乌达区,150304,乌达区,106.686,39.532
内蒙古自治区,150000,赤峰市,150400,红山区,150402,红山区,118.98,42.187
内蒙古自治区,150000,赤峰市,150400,元宝山区,150403,元宝山区,119.181,42.177
内蒙古自治区,150000,赤峰市,150400,松山区,150404,松山区,118.621,42.374
内蒙古自治区,150000,赤峰市,150400,阿鲁科尔沁旗,150421,阿鲁科尔沁旗,119.969,44.308
内蒙古自治区,150000,赤峰市,150400,巴林左旗,150422,巴林左旗,119.205,44.195
内蒙古自治区,150000,赤峰市,150400,巴林右旗,150423,巴林右旗,118.673,43.84
内蒙古自治区,150000,赤峰市,150400,林西县,150424,林西县,118.059,43.749
内蒙古自治区,150000,赤峰市,150400,克什克腾旗,150425,克什克腾旗,117.24,43.31
内蒙古自治区,150000,赤峰市,150400,翁牛特旗,150426,翁牛特旗,119.11,42.95
内蒙古自治区,150000,赤峰市,150400,喀喇沁旗,150428,喀喇沁旗,118.81,41.9
内蒙古自治区,150000,赤峰市,150400,宁城县,150429,宁城县,118.928,41.58
内蒙古自治区,150000,赤峰市,150400,敖汉旗,150430,敖汉旗,120.161,42.361
内蒙古自治区,150000,通辽市,150500,科尔沁区,150502,科尔沁区,122.359,43.663
内蒙古自治区,150000,通辽市,150500,科尔沁左翼中旗,150521,科尔沁左翼中旗,122.431,44.025
内蒙古自治区,150000,通辽市,150500,科尔沁左翼后旗,150522,科尔沁左翼后旗,122.708,43.183
内蒙古自治区,150000,通辽市,150500,开鲁县,150523,开鲁县,121.349,43.725
内蒙古自治区,150000,通辽市,150500,库伦旗,150524,库伦旗,121.594,42.831
内蒙古自治区,150000,通辽市,150500,奈曼旗,150525,奈曼旗,120.799,42.89
内蒙古自治区,150000,通辽市,150500,扎鲁特旗,150526,扎鲁特旗,120.799,44.715
内蒙古自治区,150000,通辽市,150500,霍林郭勒市,150581,霍林郭勒市,119.561,45.518
内蒙古自治区,150000,鄂尔多斯市,150600,东胜区,150602,东胜区,109.778,39.816
内蒙古自治区,150000,鄂尔多斯市,150600,康巴什区,150603,康巴什区,109.85,39.634
内蒙古自治区,150000,鄂尔多斯市,150600,达拉特旗,150621,达拉特旗,109.887,40.183
内蒙古自治区,150000,鄂尔多斯市,150600,准格尔旗,150622,准格尔旗,110.876,39.793
内蒙古自治区,150000,鄂尔多斯市,150600,鄂托克前旗,150623,鄂托克前旗,107.537,38.229
内蒙古自治区,150000,鄂尔多斯市,150600,鄂托克旗,150624,鄂托克旗,107.896,39.239
内蒙古自治区,150000,鄂尔多斯市,150600,杭锦旗,150625,杭锦旗,108.066,40.124
内蒙古自治区,150000,鄂尔多斯市,150600,乌审旗,150626,乌审旗,108.817,38.525
内蒙古自治区,150000,鄂尔多斯市,150600,伊金霍洛旗,150627,伊金霍洛旗,109.74,39.358
内蒙古自治区,150000,呼伦贝尔市,150700,海拉尔区,150702,海拉尔区,119.945,49.276
内蒙古自治区,150000,呼伦贝尔市,150700,扎赉诺尔区,150703,扎赉诺尔区,117.662,49.416
内蒙古自治区,150000,呼伦贝尔市,150700,阿荣旗,150721,阿荣旗,123.038,48.622
内蒙古自治区,150000,呼伦贝尔市,150700,莫力达瓦达斡尔族自治旗,150722,莫力达瓦旗,124.175,48.99
内蒙古自治区,150000,呼伦贝尔市,150700,鄂伦春自治旗,150723,鄂伦春旗,122.835,50.242
内蒙古自治区,150000,呼伦贝尔市,150700,鄂温克族自治旗,150724,鄂温克旗,120.022,48.419
